YEAR,MONTH,HOUR,WEEKDAY,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ACCLASS,INJURY,PEDESTRIAN,CYCLIST
2013,6,18,5,43.68212851,-79.47158442,Clear,Daylight,Non-Fatal Injury, ,0,0
2013,11,18,1,43.71977576,-79.3005868,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2013,11,18,1,43.71977576,-79.3005868,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2014,9,18,6,43.72425802,-79.44713221,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,7,18,5,43.759811,-79.22531519,Clear,Daylight,Non-Fatal Injury,None,1,0
2016,7,18,5,43.759811,-79.22531519,Clear,Daylight,Non-Fatal Injury,Major,1,0
2011,2,18,4,43.65824538,-79.37099029,Clear,Dark,Non-Fatal Injury,None,1,0
2011,2,18,4,43.65824538,-79.37099029,Clear,Dark,Non-Fatal Injury,Major,1,0
2014,4,18,2,43.79593619,-79.42922602,Rain,Daylight,Non-Fatal Injury,None,0,0
2014,4,18,2,43.79593619,-79.42922602,Rain,Daylight,Non-Fatal Injury,Major,0,0
2014,6,18,6,43.6654621,-79.46944819,Clear,Daylight,Non-Fatal Injury,None,0,1
2014,6,18,6,43.6654621,-79.46944819,Clear,Daylight,Non-Fatal Injury, ,0,1
2014,6,18,6,43.6654621,-79.46944819,Clear,Daylight,Non-Fatal Injury,Major,0,1
2016,6,18,5,43.60229071,-79.49792109,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,6,18,5,43.60229071,-79.49792109,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,6,18,5,43.60229071,-79.49792109,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,6,18,5,43.60229071,-79.49792109,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,6,18,5,43.60229071,-79.49792109,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,8,18,2,43.77848395,-79.22217951,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2016,8,18,2,43.77848395,-79.22217951,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,1,18,4,43.68204538,-79.46649029,Clear,Dark,Fatal,Minor,0,0
2008,1,18,4,43.68204538,-79.46649029,Clear,Dark,Fatal,Fatal,0,0
2008,1,18,4,43.68204538,-79.46649029,Clear,Dark,Fatal, ,0,0
2008,1,18,4,43.68204538,-79.46649029,Clear,Dark,Fatal,None,0,0
2009,11,18,0,43.65824538,-79.48809029,Clear,Dark,Non-Fatal Injury, ,0,0
2009,11,18,0,43.65824538,-79.48809029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2009,11,18,0,43.65824538,-79.48809029,Clear,Dark,Non-Fatal Injury,Major,0,0
2011,5,18,5,43.69804538,-79.43939029,Clear,Daylight,Non-Fatal Injury,None,1,0
2011,5,18,5,43.69804538,-79.43939029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,12,18,2,43.66318091,-79.37305079,Clear,Dark,Non-Fatal Injury,None,1,0
2015,12,18,2,43.66318091,-79.37305079,Clear,Dark,Non-Fatal Injury,Major,1,0
2007,9,18,3,43.66364538,-79.32859029,Clear,Daylight,Non-Fatal Injury, ,0,1
2007,9,18,3,43.66364538,-79.32859029,Clear,Daylight,Non-Fatal Injury,None,0,1
2007,9,18,3,43.66364538,-79.32859029,Clear,Daylight,Non-Fatal Injury,None,0,1
2007,9,18,3,43.66364538,-79.32859029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2007,11,18,4,43.70624538,-79.53239029,Rain,Dark,Non-Fatal Injury,Major,1,0
2007,11,18,4,43.70624538,-79.53239029,Rain,Dark,Non-Fatal Injury,None,1,0
2007,11,18,2,43.64094538,-79.41719029,Clear,Dark,Non-Fatal Injury,None,0,1
2007,11,18,2,43.64094538,-79.41719029,Clear,Dark,Non-Fatal Injury,Major,0,1
2008,8,18,6,43.72534538,-79.55079029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,8,18,6,43.72534538,-79.55079029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,8,18,6,43.72534538,-79.55079029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2009,7,18,0,43.64274538,-79.39389029,Clear,Daylight,Non-Fatal Injury,None,0,1
2009,7,18,0,43.64274538,-79.39389029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2010,1,18,0,43.67074538,-79.45329029,Clear,Dark,Fatal,None,1,0
2010,1,18,0,43.67074538,-79.45329029,Clear,Dark,Fatal,Fatal,1,0
2010,10,18,2,43.66964538,-79.30189029,Clear,Dark,Non-Fatal Injury,None,0,1
2010,10,18,2,43.66964538,-79.30189029,Clear,Dark,Non-Fatal Injury,Major,0,1
2011,3,18,1,43.69354538,-79.38469029,Clear,Daylight,Non-Fatal Injury,None,1,0
2011,3,18,1,43.69354538,-79.38469029,Clear,Daylight,Non-Fatal Injury,None,1,0
2011,3,18,1,43.69354538,-79.38469029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2011,8,18,0,43.62784538,-79.49589029,Clear,Daylight,Non-Fatal Injury, ,0,0
2011,8,18,0,43.62784538,-79.49589029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2011,8,18,0,43.62784538,-79.49589029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2011,8,18,0,43.62784538,-79.49589029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2011,8,18,0,43.62784538,-79.49589029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2012,3,18,3,43.73224538,-79.61379029,Clear,Daylight,Non-Fatal Injury, ,1,0
2012,3,18,3,43.73224538,-79.61379029,Clear,Daylight,Non-Fatal Injury,None,1,0
2012,3,18,3,43.73224538,-79.61379029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2012,9,18,0,43.72774538,-79.25249029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,9,18,0,43.72774538,-79.25249029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2012,12,18,3,43.76804538,-79.18799029,Clear,"Dark, artificial",Non-Fatal Injury, ,1,0
2012,12,18,3,43.76804538,-79.18799029,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2012,12,18,3,43.76804538,-79.18799029,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2016,7,18,4,43.74785193,-79.20763789,Clear,Daylight,Fatal,None,1,0
2016,7,18,4,43.74785193,-79.20763789,Clear,Daylight,Fatal,None,1,0
2016,7,18,4,43.74785193,-79.20763789,Clear,Daylight,Fatal,Fatal,1,0
2016,7,18,4,43.74785193,-79.20763789,Clear,Daylight,Fatal,Minimal,1,0
2016,10,18,5,43.72311743,-79.41130457,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2016,10,18,5,43.72311743,-79.41130457,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2017,10,18,4,43.77035438,-79.37122729,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2017,10,18,4,43.77035438,-79.37122729,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2017,10,18,4,43.77035438,-79.37122729,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2017,10,18,4,43.77035438,-79.37122729,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2017,10,18,4,43.77035438,-79.37122729,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2017,10,18,4,43.77035438,-79.37122729,Clear,Daylight,Non-Fatal Injury,Major,1,0
2017,11,18,3,43.71849038,-79.43292629,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2017,11,18,3,43.71849038,-79.43292629,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2008,1,18,5,43.73764538,-79.24369029,Rain,Dark,Fatal,None,1,0
2008,1,18,5,43.73764538,-79.24369029,Rain,Dark,Fatal,Fatal,1,0
2009,8,18,0,43.63674538,-79.47529029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,8,18,0,43.63674538,-79.47529029,Clear,Daylight,Non-Fatal Injury,None,0,0
2011,12,18,4,43.69644538,-79.45079029,Rain,Dusk,Non-Fatal Injury,None,1,0
2011,12,18,4,43.69644538,-79.45079029,Rain,Dusk,Non-Fatal Injury,Major,1,0
2007,7,18,2,43.72574538,-79.55579029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,7,18,2,43.72574538,-79.55579029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,7,18,2,43.72574538,-79.55579029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,6,18,2,43.81674538,-79.21069029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,6,18,2,43.81674538,-79.21069029,Clear,Daylight,Non-Fatal Injury, ,0,0
2012,6,18,2,43.81674538,-79.21069029,Clear,Daylight,Non-Fatal Injury, ,0,0
2012,12,18,0,43.77284582,-79.25159083,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2012,12,18,0,43.77284582,-79.25159083,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2015,5,18,0,43.80196341,-79.19976435,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,5,18,0,43.80196341,-79.19976435,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,5,18,0,43.80196341,-79.19976435,Clear,Daylight,Non-Fatal Injury,Major,0,0
2017,1,18,3,43.72733649,-79.26588068,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2017,1,18,3,43.72733649,-79.26588068,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2016,8,18,4,43.72059973,-79.61130915,Clear,Daylight,Fatal,None,0,0
2016,8,18,4,43.72059973,-79.61130915,Clear,Daylight,Fatal,Fatal,0,0
2013,6,19,4,43.64544538,-79.37889029,Clear,Dusk,Non-Fatal Injury,Minor,0,0
2009,10,19,3,43.73454538,-79.25809029,Clear,Dark,Non-Fatal Injury,Major,0,0
2011,8,18,2,43.68334538,-79.47149029,Rain,Daylight,Non-Fatal Injury,Major,0,1
2014,5,19,2,43.65631064,-79.45244227,Rain,Dusk,Non-Fatal Injury,None,1,0
2007,10,19,6,43.73454538,-79.35599029,Clear,Dark,Non-Fatal Injury,Major,0,0
2009,10,19,3,43.73454538,-79.25809029,Clear,Dark,Non-Fatal Injury,Major,0,0
2017,1,18,6,43.76419028,-79.28767786,Clear,"Dark, artificial",Fatal,Fatal,1,0
2007,3,18,3,43.63614538,-79.54009029,Clear,Daylight,Non-Fatal Injury,None,1,0
2014,5,19,2,43.65631064,-79.45244227,Rain,Dusk,Non-Fatal Injury,Major,1,0
2009,10,19,3,43.73454538,-79.25809029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,10,19,6,43.73454538,-79.35599029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,7,18,6,43.65024538,-79.44099029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2007,3,18,3,43.63614538,-79.54009029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2016,6,19,2,43.67987784,-79.48225794,Clear,Daylight,Non-Fatal Injury,Major,0,1
2009,10,19,3,43.73454538,-79.25809029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2009,10,19,3,43.73454538,-79.25809029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,2,19,2,43.68104538,-79.41749029,Other,Dark,Non-Fatal Injury,None,1,0
2010,2,19,2,43.68104538,-79.41749029,Other,Dark,Non-Fatal Injury,Major,1,0
2011,7,19,3,43.64444538,-79.52449029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2011,7,19,3,43.64444538,-79.52449029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,6,19,6,43.78874538,-79.16219029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,6,19,6,43.78874538,-79.16219029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,10,19,5,43.67044538,-79.37509029,Rain,Dark,Non-Fatal Injury,None,1,0
2012,10,19,5,43.67044538,-79.37509029,Rain,Dark,Non-Fatal Injury,Major,1,0
2012,12,19,0,43.70014914,-79.31902705,Clear,"Dark, artificial",Non-Fatal Injury, ,1,0
2012,12,19,0,43.70014914,-79.31902705,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2012,12,19,0,43.70014914,-79.31902705,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2013,8,19,6,43.81454046,-79.15694819,Clear,Dark,Non-Fatal Injury, ,0,0
2013,8,19,6,43.81454046,-79.15694819,Clear,Dark,Non-Fatal Injury,Major,0,0
2015,6,19,0,43.66064032,-79.44360743,Other,Daylight,Non-Fatal Injury,None,0,1
2015,6,19,0,43.66064032,-79.44360743,Other,Daylight,Non-Fatal Injury,Major,0,1
2016,1,19,6,43.76449927,-79.28068171,Clear,"Dark, artificial",Fatal,None,1,0
2016,1,19,6,43.76449927,-79.28068171,Clear,"Dark, artificial",Fatal,None,1,0
2016,1,19,6,43.76449927,-79.28068171,Clear,"Dark, artificial",Fatal,None,1,0
2016,1,19,6,43.76449927,-79.28068171,Clear,"Dark, artificial",Fatal,None,1,0
2016,1,19,6,43.76449927,-79.28068171,Clear,"Dark, artificial",Fatal,Fatal,1,0
2016,1,19,0,43.70794638,-79.34135065,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,1,19,0,43.70794638,-79.34135065,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2017,10,19,0,43.65895438,-79.34951429,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2011,9,19,4,43.67294538,-79.44099029,Clear,Dark,Non-Fatal Injury,Major,0,0
2011,9,19,4,43.67294538,-79.44099029,Clear,Dark,Non-Fatal Injury, ,0,0
2011,9,19,4,43.67294538,-79.44099029,Clear,Dark,Non-Fatal Injury,None,0,0
2011,9,19,4,43.67294538,-79.44099029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,6,19,6,43.66454538,-79.41379029,Clear,Daylight,Non-Fatal Injury,None,0,1
2012,6,19,6,43.66454538,-79.41379029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2011,3,19,5,43.65824538,-79.37789029,Clear,Dark,Non-Fatal Injury,None,1,0
2011,3,19,5,43.65824538,-79.37789029,Clear,Dark,Non-Fatal Injury,Major,1,0
2016,1,19,3,43.75184592,-79.54352961,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,1,19,3,43.75184592,-79.54352961,Clear,"Dark, artificial",Non-Fatal Injury, ,1,0
2016,1,19,3,43.75184592,-79.54352961,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,1,19,3,43.75184592,-79.54352961,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2014,7,19,4,43.70812185,-79.2956811,Clear,Daylight,Non-Fatal Injury,None,0,1
2014,7,19,4,43.70812185,-79.2956811,Clear,Daylight,Non-Fatal Injury,Major,0,1
2008,11,19,2,43.73884538,-79.57999029,Rain,Dark,Non-Fatal Injury,None,1,0
2008,11,19,2,43.73884538,-79.57999029,Rain,Dark,Non-Fatal Injury,Major,1,0
2009,8,19,6,43.65014538,-79.43969029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2009,8,19,6,43.65014538,-79.43969029,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,12,19,4,43.80896719,-79.37007532,Rain,"Dark, artificial",Non-Fatal Injury,None,1,0
2013,12,19,4,43.80896719,-79.37007532,Rain,"Dark, artificial",Non-Fatal Injury,None,1,0
2013,12,19,4,43.80896719,-79.37007532,Rain,"Dark, artificial",Non-Fatal Injury,Major,1,0
2015,10,19,5,43.6852146,-79.54139338,Clear,Dark,Fatal,None,1,0
2015,10,19,5,43.6852146,-79.54139338,Clear,Dark,Fatal,None,1,0
2015,10,19,5,43.6852146,-79.54139338,Clear,Dark,Fatal,Fatal,1,0
2016,12,19,2,43.69295843,-79.46216975,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,12,19,2,43.69295843,-79.46216975,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2017,4,19,1,43.66265066,-79.36351404,Clear,Daylight,Non-Fatal Injury,None,1,0
2017,4,19,1,43.66265066,-79.36351404,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,9,19,1,43.69224538,-79.38409029,Clear,Daylight,Non-Fatal Injury,None,0,1
2007,9,19,1,43.69224538,-79.38409029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2008,5,19,3,43.72484538,-79.41979029,Clear,Daylight,Non-Fatal Injury,None,0,1
2008,5,19,3,43.72484538,-79.41979029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2009,11,19,2,43.78254538,-79.47929029,Clear,Dark,Non-Fatal Injury,Major,0,0
2009,11,19,2,43.78254538,-79.47929029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2009,11,19,2,43.78254538,-79.47929029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2009,11,19,2,43.78254538,-79.47929029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2009,12,19,1,43.72274538,-79.59819029,Clear,Dark,Non-Fatal Injury,None,0,0
2009,12,19,1,43.72274538,-79.59819029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2009,12,19,1,43.72274538,-79.59819029,Clear,Dark,Non-Fatal Injury,Major,0,0
2010,7,19,4,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,7,19,4,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,7,19,4,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury,Major,0,0
2011,10,19,5,43.65824538,-79.37789029,Clear,Dark,Non-Fatal Injury,None,0,1
2011,10,19,5,43.65824538,-79.37789029,Clear,Dark,Non-Fatal Injury, ,0,1
2011,10,19,5,43.65824538,-79.37789029,Clear,Dark,Non-Fatal Injury,None,0,1
2011,10,19,5,43.65824538,-79.37789029,Clear,Dark,Non-Fatal Injury,None,0,1
2011,10,19,5,43.65824538,-79.37789029,Clear,Dark,Non-Fatal Injury,Major,0,1
2011,12,19,1,43.70624538,-79.59139029,Snow,Dark,Non-Fatal Injury,Major,0,0
2011,12,19,1,43.70624538,-79.59139029,Snow,Dark,Non-Fatal Injury,None,0,0
2015,1,19,4,43.74024542,-79.33224879,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2015,1,19,4,43.74024542,-79.33224879,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2015,1,19,4,43.74024542,-79.33224879,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2015,1,19,4,43.74024542,-79.33224879,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2015,1,19,4,43.74024542,-79.33224879,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2015,1,19,4,43.74024542,-79.33224879,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2015,1,19,4,43.74024542,-79.33224879,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2007,6,19,6,43.68254538,-79.32719029,Rain,Dark,Non-Fatal Injury, ,1,0
2007,6,19,6,43.68254538,-79.32719029,Rain,Dark,Non-Fatal Injury,None,1,0
2007,6,19,6,43.68254538,-79.32719029,Rain,Dark,Non-Fatal Injury,Major,1,0
2013,10,19,5,43.77627524,-79.46870814,Clear,Dark,Non-Fatal Injury,Minor,0,0
2013,10,19,5,43.77627524,-79.46870814,Clear,Dark,Non-Fatal Injury,Major,0,0
2013,10,19,5,43.77627524,-79.46870814,Clear,Dark,Non-Fatal Injury,None,0,0
2016,10,19,3,43.71208533,-79.37205897,Rain,Dark,Fatal,Fatal,1,0
2016,10,19,3,43.71208533,-79.37205897,Rain,Dark,Fatal,None,1,0
2016,10,19,3,43.71208533,-79.37205897,Rain,Dark,Fatal,None,1,0
2017,6,19,6,43.63795838,-79.45750829,Clear,Daylight,Non-Fatal Injury,None,0,0
2017,6,19,6,43.63795838,-79.45750829,Clear,Daylight,Non-Fatal Injury,Major,0,0
2013,3,19,2,43.68994538,-79.29379029,Rain,Dusk,Non-Fatal Injury, ,0,0
2013,3,19,2,43.68994538,-79.29379029,Rain,Dusk,Non-Fatal Injury,None,0,0
2013,3,19,2,43.68994538,-79.29379029,Rain,Dusk,Non-Fatal Injury,Minor,0,0
2013,3,19,2,43.68994538,-79.29379029,Rain,Dusk,Non-Fatal Injury,Minor,0,0
2013,3,19,2,43.68994538,-79.29379029,Rain,Dusk,Non-Fatal Injury,Minor,0,0
2012,4,18,1,43.69564538,-79.28479029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,6,18,3,43.68224538,-79.43459029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2012,4,18,1,43.69564538,-79.28479029,Clear,Daylight,Non-Fatal Injury, ,0,0
2012,4,18,1,43.69564538,-79.28479029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,5,18,2,43.65764538,-79.35519029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,5,18,2,43.65764538,-79.35519029,Clear,Daylight,Non-Fatal Injury, ,0,0
2012,5,18,2,43.65764538,-79.35519029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,3,18,2,43.7646633,-79.57332239,Clear,Daylight,Fatal,Fatal,0,0
2007,4,18,1,43.65594538,-79.37979029,Clear,Daylight,Non-Fatal Injury,None,0,0
2009,6,18,4,43.66064538,-79.36649029,Clear,Daylight,Non-Fatal Injury,None,0,1
2007,4,18,1,43.65594538,-79.37979029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,4,18,1,43.65594538,-79.37979029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,4,18,1,43.65594538,-79.37979029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,10,18,1,43.65584538,-79.39919029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2016,6,19,2,43.67987784,-79.48225794,Clear,Daylight,Non-Fatal Injury,None,0,1
2008,2,19,4,43.78094538,-79.30899029,Clear,Dark,Non-Fatal Injury,None,1,0
2007,10,18,1,43.65584538,-79.39919029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,10,18,1,43.65584538,-79.39919029,Clear,Daylight,Non-Fatal Injury, ,0,0
2007,10,18,1,43.65584538,-79.39919029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,11,18,1,43.77454538,-79.25219029,Rain,Dusk,Non-Fatal Injury, ,1,0
2007,11,18,1,43.77454538,-79.25219029,Rain,Dusk,Non-Fatal Injury,None,1,0
2007,11,18,1,43.77454538,-79.25219029,Rain,Dusk,Non-Fatal Injury,Major,1,0
2008,10,18,2,43.65574538,-79.38379029,Clear,Dark,Non-Fatal Injury,None,1,0
2008,10,18,2,43.65574538,-79.38379029,Clear,Dark,Non-Fatal Injury, ,1,0
2008,10,18,2,43.65574538,-79.38379029,Clear,Dark,Non-Fatal Injury,None,1,0
2008,10,18,2,43.65574538,-79.38379029,Clear,Dark,Non-Fatal Injury,None,1,0
2008,12,18,1,43.67584538,-79.40749029,Rain,Dark,Non-Fatal Injury, ,1,0
2008,10,18,2,43.65574538,-79.38379029,Clear,Dark,Non-Fatal Injury,None,1,0
2008,10,18,2,43.65574538,-79.38379029,Clear,Dark,Non-Fatal Injury,Major,1,0
2012,5,18,1,43.69094538,-79.37619029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,5,18,1,43.69094538,-79.37619029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,5,18,1,43.69094538,-79.37619029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,5,18,1,43.69094538,-79.37619029,Clear,Daylight,Non-Fatal Injury,None,0,0
2014,2,18,2,43.71491583,-79.33418665,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2014,2,18,2,43.71491583,-79.33418665,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2014,6,18,5,43.67927511,-79.52528773,Clear,Daylight,Non-Fatal Injury,None,0,0
2014,6,18,5,43.67927511,-79.52528773,Clear,Daylight,Non-Fatal Injury,Major,0,0
2014,6,18,5,43.67927511,-79.52528773,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2015,11,18,4,43.73489722,-79.450451,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2015,11,18,4,43.73489722,-79.450451,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2016,12,18,1,43.63888891,-79.42733393,Rain,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,12,18,1,43.63888891,-79.42733393,Rain,"Dark, artificial",Non-Fatal Injury,Major,1,0
2011,4,18,5,43.64904538,-79.35619029,Clear,Daylight,Fatal,Fatal,0,0
2011,4,18,5,43.64904538,-79.35619029,Clear,Daylight,Fatal,None,0,0
2013,12,18,3,43.62396582,-79.48367701,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2013,12,18,3,43.62396582,-79.48367701,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2016,12,18,1,43.65323218,-79.37510309,Rain,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,12,18,1,43.65323218,-79.37510309,Rain,"Dark, artificial",Non-Fatal Injury,Minor,1,0
2016,12,18,1,43.65323218,-79.37510309,Rain,"Dark, artificial",Non-Fatal Injury,Major,1,0
2008,6,18,6,43.69684538,-79.52969029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,6,18,6,43.69684538,-79.52969029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,6,18,2,43.79854538,-79.14579029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,6,18,2,43.79854538,-79.14579029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,6,18,1,43.65334662,-79.34148798,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,6,18,1,43.65334662,-79.34148798,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,9,18,2,43.67394538,-79.30789029,Clear,Daylight,Fatal, ,0,0
2008,9,18,2,43.67394538,-79.30789029,Clear,Daylight,Fatal,Fatal,0,0
2008,9,18,2,43.67394538,-79.30789029,Clear,Daylight,Fatal, ,0,0
2008,9,18,2,43.67394538,-79.30789029,Clear,Daylight,Fatal,None,0,0
2009,6,18,6,43.67954538,-79.34179029,Clear,Daylight,Non-Fatal Injury,None,0,1
2009,6,18,6,43.67954538,-79.34179029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2013,8,18,4,43.68315466,-79.47638331,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2013,8,18,4,43.68315466,-79.47638331,Clear,Daylight,Non-Fatal Injury, ,0,0
2013,8,18,4,43.68315466,-79.47638331,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,8,18,4,43.68315466,-79.47638331,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,2,18,2,43.65258749,-79.41145716,Snow,"Dark, artificial",Non-Fatal Injury,Major,0,0
2007,5,18,1,43.78014538,-79.35009029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,1,18,4,43.79674538,-79.23579029,Clear,Dark,Non-Fatal Injury, ,1,0
2008,1,18,4,43.79674538,-79.23579029,Clear,Dark,Non-Fatal Injury,None,1,0
2008,1,18,4,43.79674538,-79.23579029,Clear,Dark,Non-Fatal Injury,Major,1,0
2008,5,18,1,43.68274538,-79.42019029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,5,18,1,43.68274538,-79.42019029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2008,5,18,1,43.68274538,-79.42019029,Clear,Daylight,Non-Fatal Injury, ,0,0
2008,5,18,1,43.68274538,-79.42019029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,6,18,6,43.71174538,-79.56669029,Rain,Dark,Non-Fatal Injury,Minor,0,0
2008,6,18,6,43.71174538,-79.56669029,Rain,Dark,Non-Fatal Injury,Major,0,0
